time;ax;ay;az;aT
1,0140;0,0034;-0,0890;0,1585;0,182
1,0150;0,1350;0,0598;0,2676;0,306
1,0160;0,2703;0,1158;0,3030;0,422
1,0190;0,3513;0,1302;0,3583;0,518
1,0300;0,3588;0,0661;0,3822;0,528
1,0310;0,2940;-0,0437;0,3029;0,424
1,0320;0,1701;-0,1584;0,1848;0,297
1,0770;-0,0203;-0,1797;0,1686;0,247
1,0780;-0,3240;-0,2185;0,1978;0,438
1,0790;-0,5995;-0,2411;0,0710;0,650
1,0800;-0,7938;-0,3201;-0,1029;0,862
1,0800;-0,8521;-0,3987;-0,3830;1,016
1,0810;-0,7735;-0,4691;-0,7424;1,170
1,0820;-0,5915;-0,4563;-1,1485;1,370
1,0820;-0,3498;-0,3825;-1,3619;1,457
1,0830;-0,0283;-0,3252;-1,4335;1,470
1,0830;0,2148;-0,2125;-1,4473;1,479
1,0910;0,2891;-0,1544;-1,3509;1,390
1,0920;0,1850;-0,3747;-1,1943;1,265
1,0980;0,1918;-0,1395;-0,9567;0,986
1,1020;0,0674;0,1365;-0,5269;0,549
1,1070;-0,1494;0,3616;0,0230;0,392
1,1210;-0,3080;0,5073;0,3882;0,709
1,1220;-0,3416;0,3300;0,5905;0,758
1,1230;-0,2530;-0,0629;0,7173;0,763
1,1260;-0,1362;-0,4767;0,6783;0,840
1,1550;0,1441;-0,9518;0,6132;1,141
1,1560;0,6988;-1,5518;0,5057;1,775
1,1570;1,0722;-1,4065;-0,0278;1,769
1,1570;1,0409;-0,8123;-0,3848;1,375
1,1570;0,7971;-0,2496;-0,5545;1,003
1,1580;0,7700;0,0646;-0,7348;1,066
1,1700;0,8829;0,2445;-0,9426;1,314
1,1710;0,8406;0,4303;-0,9067;1,309
1,1720;0,8981;0,6286;-0,8720;1,401
1,1770;0,8363;0,7351;-0,7795;1,359
1,1850;0,5847;0,6992;-0,7327;1,169
1,1870;0,3637;0,5470;-0,6090;0,896
1,1920;0,2916;0,3473;-0,3695;0,585
1,1980;0,3852;0,1270;-0,0986;0,417
1,2040;0,5239;-0,0462;0,0717;0,531
1,2080;0,5945;-0,2085;0,1454;0,647
1,2150;0,6335;-0,3788;0,0831;0,743
1,2180;0,5536;-0,5939;-0,2038;0,837
1,2270;0,4128;-0,7958;-0,4774;1,016
1,2280;0,2556;-0,8679;-0,8129;1,216
1,2330;-0,0902;-0,8049;-0,8846;1,199
1,2380;-0,6808;-0,5754;-0,6805;1,121
1,2420;-1,3241;-0,2834;-0,5647;1,467
1,2660;-1,8598;0,0059;-0,4386;1,911
1,2680;-2,1575;0,2093;0,0166;2,168
1,2680;-2,1225;0,2892;0,3484;2,170
1,2690;-1,8174;0,2645;0,2390;1,852
1,2690;-1,2064;0,2086;0,0882;1,227
1,2720;-0,5818;0,1991;0,2707;0,672
1,2770;-0,1221;0,2665;0,8317;0,882
1,3260;0,4106;0,3026;1,5822;1,662
1,3280;0,9009;0,3418;2,0856;2,297
1,3280;1,2141;0,3519;2,2858;2,612
1,3280;1,2628;0,3112;2,2854;2,630
1,3290;1,1669;0,1108;2,2434;2,531
1,3290;1,0726;-0,1437;2,1549;2,411
1,3300;0,9827;-0,2820;1,9635;2,214
1,3300;0,8329;-0,2848;1,6662;1,884
1,3300;0,5138;-0,2132;1,1989;1,322
1,3310;0,1775;-0,1714;0,7035;0,746
1,3390;-0,1958;-0,1154;0,1933;0,298
1,3400;-0,5745;-0,0935;-0,3871;0,699
1,3430;-0,9133;-0,0843;-0,8594;1,257
1,3480;-1,2288;-0,0400;-1,1174;1,661
1,3530;-1,3797;0,0121;-1,1570;1,801
1,3570;-1,3578;0,0520;-1,0626;1,725
1,3640;-1,0156;0,0425;-0,8079;1,298
1,3680;-0,5080;-0,0013;-0,5957;0,783
1,3720;-0,1236;-0,0296;-0,3238;0,348
1,3770;0,1054;-0,1259;-0,1242;0,206
1,3840;0,2491;-0,1427;0,0758;0,297
1,3880;0,2933;-0,0763;0,1983;0,362
1,3920;0,3604;0,0508;0,3053;0,475
1,4040;0,4220;0,2009;0,4621;0,657
1,4040;0,4443;0,3347;0,5845;0,807
1,4080;0,4231;0,3919;0,7141;0,918
1,4610;0,4396;0,2751;0,7150;0,883
1,4610;0,3858;0,1578;0,6415;0,765
1,4620;0,2515;0,1180;0,4360;0,517
1,4620;0,1492;0,0341;0,2142;0,263
1,4630;0,0751;-0,0083;0,0087;0,076
1,4630;0,0607;-0,0597;-0,1550;0,177
1,4640;0,0248;-0,1245;-0,3577;0,380
1,4640;-0,1487;-0,1888;-0,4324;0,495
1,4640;-0,2134;-0,1327;-0,3619;0,441
1,4650;-0,0635;-0,0435;-0,2088;0,223
1,4650;0,1058;0,0466;-0,1025;0,154
1,4690;0,1295;0,1282;-0,1580;0,241
1,4730;0,0963;0,1561;-0,1899;0,264
1,4780;0,0495;0,1627;-0,1709;0,241
1,4850;0,0312;0,1947;-0,2072;0,286
1,4890;0,1043;0,3030;-0,2148;0,386
1,4940;0,2051;0,4609;-0,2327;0,556
1,5050;0,3408;0,6130;-0,3034;0,764
1,5050;0,4151;0,6335;-0,4220;0,867
1,5090;0,3897;0,5417;-0,4733;0,818
1,5480;0,2714;0,3832;-0,5531;0,726
1,5480;0,1085;0,2801;-0,5768;0,650
1,5490;-0,0516;0,1332;-0,5585;0,576
1,5490;-0,1529;-0,0227;-0,3147;0,351
1,5490;-0,1177;-0,2296;0,0674;0,267
1,5490;-0,0943;-0,3612;0,4959;0,621
1,5500;-0,1366;-0,3836;0,8613;0,953
1,5500;-0,2671;-0,3322;0,9909;1,079
1,5530;-0,4203;-0,2861;0,9866;1,110
1,5580;-0,5345;-0,2778;0,8563;1,047
1,5640;-0,5933;-0,3391;0,7717;1,031
1,5680;-0,6979;-0,3968;0,6479;1,032
1,5730;-0,7504;-0,4236;0,5604;1,028
1,5780;-0,8071;-0,3838;0,4053;0,981
1,5830;-0,8705;-0,3838;0,1301;0,960
1,5890;-0,7803;-0,3156;0,0000;0,842
1,5940;-0,7235;-0,3037;-0,1608;0,801
1,6000;-0,5173;-0,2581;-0,1697;0,603
1,6040;-0,1746;-0,1888;-0,1318;0,289
1,6090;0,0916;-0,2133;-0,0910;0,249
1,6160;0,2435;-0,1105;0,1573;0,310
1,6200;0,2993;-0,0988;0,3241;0,452
1,6250;0,2812;-0,0989;0,4489;0,539
1,6300;0,2772;-0,3055;0,4311;0,597
1,6460;0,1553;-0,7498;0,4197;0,873
1,6470;0,0228;-0,5182;0,7598;0,920
1,6480;0,1906;0,0959;0,4763;0,522
1,6530;0,3914;-0,1639;0,5762;0,716
1,6540;0,5674;0,0390;1,1660;1,297
