time;ax;ay;az;aT
1,2420;0,3912;0,1293;0,9230;1,011
1,2460;0,3607;0,0463;0,8202;0,897
1,2520;0,2489;-0,0047;0,6926;0,736
1,2560;0,2015;-0,0707;0,5106;0,553
1,2720;0,2445;-0,0888;0,3136;0,407
1,2720;0,3053;-0,0607;0,1576;0,349
1,2730;0,3285;0,0236;0,0558;0,334
1,2970;0,3629;0,0866;-0,1139;0,390
1,2980;0,4447;0,1920;-0,1962;0,523
1,2990;0,4927;0,2299;-0,2210;0,587
1,2990;0,5104;0,2734;-0,2041;0,614
1,2990;0,5191;0,3230;-0,1909;0,640
1,3010;0,4846;0,3379;-0,1468;0,609
1,3060;0,4055;0,3383;-0,1422;0,547
1,3120;0,3517;0,3334;-0,1664;0,512
1,3170;0,2767;0,3193;-0,1654;0,454
1,3250;0,2581;0,2801;-0,1560;0,412
1,3290;0,2804;0,2509;-0,1168;0,394
1,3320;0,3062;0,2436;-0,0551;0,395
1,3370;0,3434;0,2631;-0,0878;0,441
1,3410;0,4498;0,2353;-0,0990;0,517
1,3460;0,4655;0,2062;-0,2094;0,551
1,3520;0,4807;0,2037;-0,2538;0,581
1,3570;0,4978;0,2028;-0,3149;0,623
1,3820;0,5040;0,1453;-0,3582;0,635
1,3880;0,4583;0,0878;-0,3406;0,578
1,3890;0,4568;0,0853;-0,2874;0,546
1,3890;0,4358;0,0456;-0,2631;0,511
1,3900;0,4292;0,0449;-0,1232;0,449
1,3910;0,4349;-0,0044;-0,0040;0,435
1,3920;0,3751;0,0142;0,1494;0,404
1,4060;0,3070;0,0115;0,3587;0,472
1,4060;0,2733;0,0026;0,5436;0,608
1,4070;0,2448;0,0367;0,6782;0,722
1,4210;0,2154;0,0274;0,7684;0,798
1,4210;0,2270;0,0367;0,8526;0,883
1,4230;0,2955;0,0535;0,9069;0,955
1,4320;0,3377;0,1305;0,9231;0,992
1,4330;0,3590;0,2204;0,9132;1,006
1,4370;0,3854;0,2788;0,8675;0,989
1,4430;0,3742;0,3389;0,7039;0,866
1,4470;0,3089;0,4116;0,5097;0,724
1,4530;0,2951;0,4376;0,2229;0,573
1,4570;0,2286;0,5130;0,0108;0,562
1,4720;0,1613;0,5319;-0,2270;0,600
1,4730;0,0798;0,5288;-0,4822;0,720
1,4740;0,0529;0,5160;-0,6819;0,857
1,5040;0,0243;0,4956;-0,8597;0,993
1,5050;-0,0143;0,4382;-0,9835;1,077
1,5060;-0,0273;0,4028;-0,9972;1,076
1,5060;-0,0587;0,3645;-0,9573;1,026
