time;ax;ay;az;aT
1,0430;-0,9984;0,0401;-0,7629;1,257
1,0430;-1,0442;0,0301;-0,8112;1,323
1,0440;-0,9998;0,0860;-0,9049;1,351
1,0440;-0,8096;0,0621;-1,0134;1,299
1,0450;-0,5750;-0,0160;-1,0973;1,239
1,0450;-0,4203;-0,0599;-1,1757;1,250
1,0450;-0,2464;-0,1010;-1,0880;1,120
1,0500;-0,0902;-0,0728;-0,9606;0,968
1,0550;0,0310;-0,0543;-0,7816;0,784
1,0610;0,1030;0,0287;-0,5849;0,595
1,0660;0,1726;0,1641;-0,3236;0,402
1,0700;0,2386;0,3093;-0,0522;0,394
1,0770;0,3084;0,4015;0,1796;0,537
1,0820;0,4054;0,4393;0,4021;0,720
1,0910;0,5323;0,4304;0,5297;0,866
1,0920;0,6524;0,4304;0,6625;1,025
1,0980;0,6752;0,3459;0,6954;1,029
1,1010;0,6538;0,3262;0,7148;1,022
1,1060;0,6526;0,2490;0,7342;1,013
1,1180;0,4975;0,2267;0,7342;0,915
1,1190;0,2560;0,1923;0,7613;0,826
1,1280;0,1046;0,1230;0,7309;0,748
1,1280;-0,1141;0,0596;0,6198;0,633
1,1530;-0,3655;0,0453;0,5024;0,623
1,1530;-0,5817;-0,0490;0,3857;0,700
1,1540;-0,7620;-0,0696;0,2834;0,816
1,1540;-0,8436;-0,0413;0,2000;0,868
1,1550;-0,8754;0,0184;0,1578;0,890
1,1560;-0,8486;0,0836;0,1170;0,861
1,1660;-0,7858;0,1163;0,0391;0,795
1,1660;-0,6442;0,1135;-0,1168;0,664
1,1710;-0,5424;0,0792;-0,2014;0,584
1,1770;-0,4098;0,0482;-0,2245;0,470
1,1810;-0,2761;0,0617;-0,2701;0,391
1,1860;-0,1929;0,0335;-0,2440;0,313
1,1910;-0,1887;-0,0194;-0,1606;0,249
1,1970;-0,1536;-0,0816;-0,1225;0,213
1,2020;-0,0701;-0,0936;-0,0685;0,136
1,2070;-0,0644;-0,0986;-0,0008;0,118
1,2120;-0,0261;-0,0840;0,0857;0,123
1,2180;-0,0582;-0,0464;0,1099;0,133
1,2220;-0,0878;-0,0014;0,1124;0,143
1,2490;-0,1382;0,0233;0,0816;0,162
1,2510;-0,1486;0,0601;0,0401;0,165
1,2510;-0,1277;0,0766;0,0548;0,159
1,2520;-0,0824;0,1038;0,1759;0,220
1,2540;-0,0007;0,1069;0,3186;0,336
1,2560;0,0168;0,0974;0,4652;0,476
1,2570;0,0111;0,0485;0,4953;0,498
1,2930;-0,0138;0,0306;0,5540;0,555
1,2930;-0,0334;0,0398;0,5364;0,539
1,2940;-0,0253;0,0367;0,4579;0,460
1,2940;-0,0755;0,0478;0,3509;0,362
1,2950;-0,0827;0,0774;0,2194;0,247
1,2950;-0,0930;0,1161;0,0919;0,175
1,2960;-0,1632;0,1764;-0,0404;0,244
1,2960;-0,2069;0,2014;-0,1324;0,318
1,3010;-0,2072;0,2317;-0,2332;0,389
1,3060;-0,2000;0,2535;-0,3146;0,451
1,3120;-0,1861;0,2442;-0,3098;0,436
1,3160;-0,1440;0,2542;-0,2570;0,389
1,3210;-0,0685;0,2332;-0,1624;0,292
1,3290;0,0229;0,1738;-0,0090;0,176
1,3320;0,0291;0,1165;0,1126;0,165
1,3360;0,0154;0,0357;0,1715;0,176
1,3420;0,0482;-0,0318;0,2628;0,269
1,3480;0,0447;-0,1005;0,2334;0,258
1,3520;-0,0135;-0,1810;0,2532;0,312
1,3570;-0,0252;-0,1623;0,1786;0,243
1,3620;-0,0615;-0,1879;0,1460;0,246
1,3670;-0,1086;-0,1788;0,1003;0,232
1,3710;-0,1935;-0,1564;0,1262;0,279
1,3860;-0,2403;-0,1186;0,2048;0,337
1,3870;-0,2731;-0,1041;0,3110;0,427
1,3880;-0,3636;-0,1359;0,4596;0,602
1,3920;-0,4106;-0,1127;0,5362;0,685
1,4270;-0,3823;-0,0888;0,3653;0,536
