time;ax;ay;az;aT
0,8510;-0,0608;0,1161;-0,1714;0,216
0,8540;0,0493;0,1325;-0,0529;0,151
0,8650;0,1227;0,1872;0,0497;0,229
0,8660;0,2173;0,2419;0,1115;0,344
0,8700;0,2957;0,1985;0,0991;0,370
0,8750;0,3757;0,1718;0,1165;0,429
0,8800;0,4364;0,1441;0,0895;0,468
0,8840;0,4423;0,1094;0,0767;0,462
0,8890;0,3939;0,0964;0,1112;0,421
0,8950;0,3124;0,0621;0,0534;0,323
0,8990;0,2551;0,0031;0,0061;0,255
0,9040;0,1375;-0,0040;-0,0249;0,140
0,9120;0,0092;-0,0288;0,0250;0,039
0,9150;-0,0804;-0,0402;0,1081;0,141
0,9230;-0,1464;-0,0811;0,1811;0,247
0,9240;-0,1993;-0,1026;0,2383;0,327
0,9310;-0,2951;-0,1050;0,3648;0,481
0,9350;-0,3486;-0,1484;0,5058;0,632
0,9400;-0,3416;-0,2103;0,5686;0,696
0,9550;-0,4109;-0,2922;0,5570;0,751
0,9570;-0,3948;-0,3594;0,5527;0,768
0,9840;-0,4013;-0,4158;0,5305;0,784
0,9850;-0,4631;-0,4682;0,5323;0,847
0,9850;-0,4682;-0,4114;0,5098;0,805
0,9850;-0,4519;-0,3530;0,5086;0,766
0,9860;-0,4455;-0,2787;0,4412;0,686
0,9860;-0,4583;-0,2015;0,3902;0,635
0,9870;-0,4218;-0,1343;0,2835;0,526
0,9890;-0,3893;-0,0424;0,2095;0,444
0,9980;-0,2901;-0,0127;0,1763;0,340
1,0000;-0,2116;0,0182;0,1526;0,261
1,0050;-0,1239;0,0504;0,0809;0,156
1,0130;-0,0344;0,0589;0,0354;0,077
1,0150;0,0347;0,0737;-0,0355;0,089
1,0200;0,0943;0,0986;-0,1140;0,178
1,0240;0,1642;0,1469;-0,1968;0,295
1,0310;0,1961;0,1768;-0,2351;0,354
1,0350;0,2453;0,1481;-0,2615;0,388
1,0400;0,3226;0,1269;-0,1689;0,386
1,0470;0,3949;0,1635;-0,0533;0,431
1,0500;0,4022;0,1768;0,1113;0,453
1,0540;0,3614;0,2262;0,2429;0,491
1,0610;0,3019;0,2623;0,4087;0,572
1,0650;0,3273;0,2118;0,5376;0,664
1,0700;0,3090;0,1760;0,5501;0,655
1,0820;0,2980;0,0884;0,5486;0,631
1,0830;0,2799;-0,0355;0,4739;0,552
1,0850;0,2758;-0,1492;0,4289;0,531
1,0900;0,2180;-0,1763;0,2848;0,400
1,0990;0,0915;-0,2248;0,2043;0,317
1,1010;-0,0366;-0,2347;0,0439;0,242
