time;ax;ay;az;aT
0,8730;-0,1281;-0,8893;-0,2801;0,941
0,8770;-0,2111;-0,7901;-0,2890;0,867
0,8840;-0,1971;-0,7163;-0,1924;0,767
0,8880;0,0165;-0,7757;-0,1413;0,789
0,8930;0,1104;-1,1295;0,2717;1,167
0,9000;-0,4746;-1,0626;1,0446;1,564
0,9040;-1,6530;-0,3196;1,6622;2,366
0,9080;-1,7036;0,3215;1,6498;2,393
0,9130;-0,7920;0,5478;1,3087;1,625
0,9190;0,1439;0,5212;0,8892;1,041
0,9230;0,9550;0,3207;0,4139;1,089
0,9280;1,6042;-0,0384;-0,1444;1,611
0,9330;1,8973;-0,3433;-0,7713;2,077
0,9390;1,7813;-0,5831;-1,1866;2,218
0,9430;1,3523;-0,6650;-1,5267;2,145
0,9590;1,3183;-0,3785;-1,8008;2,264
0,9610;1,5537;0,3360;-2,4538;2,924
0,9610;0,5335;0,4597;-2,2826;2,389
0,9640;-0,8669;0,0532;-0,3817;0,949
0,9820;-1,3491;0,1198;0,5745;1,471
0,9830;-1,1145;0,1116;0,8794;1,424
0,9840;-0,6019;-0,5776;1,1965;1,459
0,9840;-0,1582;-1,1108;1,8196;2,138
0,9890;0,3143;-0,9326;2,8902;3,053
0,9940;1,0067;-0,5297;3,5641;3,741
1,0000;1,1590;-0,1380;3,7936;3,969
1,0040;0,7511;0,1655;3,8532;3,929
1,0090;0,4046;0,3223;3,6730;3,709
1,0130;0,3901;0,1512;3,4542;3,479
1,0200;0,4034;-0,2313;3,1730;3,207
1,0240;0,2418;-0,4281;3,0016;3,042
1,0300;0,2091;-0,5105;2,7245;2,780
1,0350;0,5386;-0,6537;2,1677;2,327
1,0400;1,4238;-1,1166;1,2836;2,219
1,0440;2,3640;-1,8499;0,0609;3,002
1,0510;1,6694;-1,7454;-0,4215;2,452
1,0550;0,2283;-1,0647;-0,0253;1,089
1,0590;-0,5656;-0,5671;-0,0667;0,804
1,0740;-0,5516;-0,2761;-0,5173;0,805
1,0750;-0,7555;0,2123;-0,6896;1,045
1,0760;-1,0922;0,8438;-0,7338;1,563
1,0790;-1,2139;1,4009;-0,7395;1,996
1,0840;-1,2094;1,7244;-0,8260;2,262
1,0890;-1,2557;1,9083;-0,6912;2,387
1,0940;-1,6583;2,3908;-0,0184;2,910
1,1070;-1,9453;2,5043;0,7501;3,259
1,1080;-1,6062;1,9711;0,1798;2,549
1,1100;-1,0935;1,1626;-1,2877;2,051
1,1140;-0,6714;0,4778;-2,1480;2,301
1,1280;-0,1154;0,0754;-2,3400;2,344
1,1290;0,4510;-0,0907;-2,3811;2,425
1,1300;0,6184;-0,1664;-2,4093;2,493
1,1430;0,4342;-0,1084;-2,1700;2,216
1,1430;0,0171;0,0143;-1,8714;1,872
1,1440;-0,2458;0,0635;-1,7153;1,734
1,1510;-0,2595;0,1222;-1,7085;1,732
1,1540;-0,1943;0,2641;-1,5541;1,588
1,1580;-0,2186;0,3054;-1,2609;1,316
1,1640;-0,2742;0,3729;-0,9342;1,043
1,1690;-0,3782;0,4953;-0,5584;0,837
1,1740;-0,4943;0,6711;-0,1703;0,851
1,1800;-0,5738;0,8033;0,1528;0,999
1,1850;-0,6046;0,8643;0,4218;1,136
1,1900;-0,6116;0,9247;0,8172;1,377
1,1940;-0,6479;0,8134;1,1199;1,528
1,2010;-0,4959;0,4246;1,3910;1,537
1,2050;-0,1513;-0,0265;1,5414;1,549
1,2090;0,3640;-0,4006;1,5212;1,615
1,2140;0,6164;-0,5941;1,3407;1,591
1,2210;0,4892;-0,5300;1,1014;1,317
1,2260;0,1427;-0,3761;0,7002;0,808
1,2300;-0,0393;-0,1933;0,1639;0,256
1,2510;-0,0419;-0,0062;-0,2672;0,270
1,2530;0,0042;0,1618;-0,4703;0,497
1,2540;-0,1109;0,1648;-0,6491;0,679
1,2550;-0,2711;0,0693;-0,8817;0,925
1,2560;-0,2169;-0,0976;-1,1228;1,148
1,2590;-0,0155;-0,2210;-1,2424;1,262
1,2640;0,2392;-0,2757;-1,2334;1,286
1,2740;0,3079;-0,3570;-1,1654;1,257
1,2740;0,4184;-0,4218;-0,9867;1,152
1,2800;0,3893;-0,4212;-0,4118;0,706
1,2850;-0,0137;-0,3854;-0,0740;0,393
1,2900;-0,3969;-0,4625;-0,2955;0,677
1,2950;-0,5560;-0,9310;-1,0142;1,485
1,3030;-0,2924;-0,9244;-1,5687;1,844
1,3050;0,2502;-0,1670;-1,4734;1,504
1,3110;0,5579;0,5018;-0,8832;1,159
1,3150;0,4683;0,7425;-0,2027;0,901
1,3200;0,1360;0,5109;0,1200;0,542
1,3240;-0,0722;0,1553;0,2929;0,339
1,3290;-0,0087;-0,1684;0,4336;0,465
