time;ax;ay;az;aT
2,2520;0,0061;-0,0383;0,1130;0,119
2,2520;0,0507;-0,0356;0,2242;0,233
2,2530;0,0326;-0,0362;0,3026;0,306
2,2530;0,0389;-0,0650;0,3720;0,380
2,2540;-0,0016;-0,0449;0,4363;0,439
2,2540;-0,0043;-0,0403;0,4526;0,454
2,2540;-0,0062;-0,0621;0,4523;0,457
2,2550;-0,1204;-0,0886;0,4248;0,450
2,2550;0,1270;0,0278;0,3643;0,387
2,2560;0,1731;0,0722;0,4101;0,451
2,2560;-0,0208;0,0548;0,3310;0,336
2,2570;-0,0560;0,0738;0,2348;0,252
2,2640;-0,0586;0,0743;0,2938;0,309
2,2660;-0,0478;0,0483;0,3441;0,351
2,2720;-0,0300;0,0389;0,3179;0,322
2,2770;-0,0081;0,0414;0,2559;0,259
2,2810;0,0159;0,0190;0,2022;0,204
2,2870;0,0341;0,0459;0,1152;0,129
2,2920;0,0216;0,0210;0,0545;0,062
2,2960;0,0217;0,0919;0,0009;0,094
2,3030;0,0245;0,0643;-0,0309;0,075
2,3070;0,0626;0,0723;-0,0411;0,104
2,3120;0,0932;0,0252;-0,0798;0,125
2,3170;0,0958;0,0159;-0,0969;0,137
2,3230;0,0957;0,0489;-0,0902;0,140
2,3280;0,0975;0,0190;-0,1133;0,151
2,3330;0,0989;0,0026;-0,0994;0,140
2,3520;0,0845;0,0351;-0,1201;0,151
2,3540;0,0338;0,0887;-0,1181;0,152
2,3540;0,0078;0,0847;-0,1078;0,137
2,3550;0,0131;0,0747;-0,0751;0,107
2,3560;0,0263;0,0669;-0,0639;0,096
2,3980;0,0262;0,0863;-0,0517;0,104
2,3980;-0,0009;0,0567;-0,0146;0,059
2,3990;-0,0420;0,0674;-0,0182;0,081
2,3990;-0,0378;0,0516;-0,0656;0,092
2,3990;-0,0800;0,0418;-0,0782;0,119
2,4000;-0,1125;0,0262;-0,0681;0,134
2,4000;-0,1167;0,0369;-0,0950;0,155
2,4010;-0,1022;0,0381;-0,0706;0,130
2,4110;-0,0140;-0,0188;-0,0855;0,089
2,4110;-0,0038;-0,0491;-0,0220;0,054
2,4120;0,0409;-0,0638;-0,0149;0,077
2,4180;0,0809;-0,0998;-0,0338;0,133
2,4240;0,1054;-0,1177;-0,0467;0,165
2,4280;0,1098;-0,1237;-0,0369;0,170
2,4320;0,1165;-0,1275;-0,0984;0,199
2,4370;0,0945;-0,1502;-0,1059;0,207
2,4420;0,0750;-0,1452;-0,1550;0,225
2,4470;0,0687;-0,1165;-0,1419;0,196
2,4530;0,0564;-0,0982;-0,1313;0,173
2,4570;0,0265;-0,1013;-0,0687;0,125
2,4620;-0,0069;-0,0921;-0,0730;0,118
2,4680;-0,0253;-0,0522;-0,0500;0,077
2,4720;0,0088;-0,0069;-0,0581;0,059
2,4770;0,0192;0,0203;-0,0470;0,055
2,4820;0,0714;0,0412;-0,0562;0,100
2,4910;0,0579;0,0489;-0,0690;0,102
2,5020;0,0896;0,0470;-0,1077;0,148
2,5030;0,0723;0,0726;-0,0369;0,109
2,5030;0,0456;0,1087;-0,0462;0,127
2,5180;0,0522;0,1147;-0,0341;0,131
2,5190;0,0289;0,0790;0,0017;0,084
2,5190;0,0481;0,0279;-0,0198;0,059
2,5220;0,0620;-0,0006;-0,0138;0,064
2,5270;0,0613;-0,0566;-0,0185;0,085
2,5320;0,0712;-0,0588;-0,0183;0,094
2,5380;0,0417;-0,0586;-0,0147;0,073
2,5420;0,0505;-0,0750;-0,0170;0,092
2,5470;0,0395;-0,0911;-0,0026;0,099
2,5530;0,0232;-0,0774;0,0342;0,088
2,5580;0,0087;-0,0839;-0,0029;0,084
2,5620;0,0114;-0,1032;0,0279;0,108
2,5680;-0,0522;-0,0498;0,0585;0,093
2,5730;-0,0841;-0,0027;0,0698;0,109
2,5780;-0,1239;0,0001;0,0918;0,154
2,5820;-0,1312;0,0348;0,0732;0,154
2,5910;-0,1527;0,0943;0,0880;0,200
2,5930;-0,1821;0,0854;0,0860;0,219
2,5980;-0,1780;0,0515;0,0794;0,202
2,6040;-0,1824;0,0204;0,0466;0,189
2,6090;-0,1560;0,0047;0,0617;0,168
2,6140;-0,0979;-0,0370;0,0315;0,109
2,6190;-0,0643;-0,0366;-0,0115;0,075
2,6360;-0,0661;-0,0600;0,0883;0,126
2,6370;-0,0684;-0,0784;0,1077;0,150
2,6380;-0,0579;-0,0468;0,1518;0,169
2,6380;-0,0597;-0,0286;0,1695;0,182
2,6420;-0,0665;-0,0141;0,2309;0,241
2,6480;-0,0712;0,0012;0,2907;0,299
2,6770;-0,0735;0,0364;0,2788;0,291
2,6780;-0,0701;0,0756;0,2741;0,293
2,6780;-0,0573;0,0228;0,2267;0,235
2,6780;-0,0339;-0,0311;0,1501;0,157
2,6790;-0,0344;-0,0240;0,1003;0,109
2,6790;-0,0537;-0,0181;0,0425;0,071
2,6830;-0,0288;-0,0037;0,0208;0,036
2,6900;-0,0846;0,0154;-0,0612;0,106
2,6930;-0,0566;0,0157;-0,0737;0,094
2,6980;-0,0495;-0,0099;-0,0921;0,105
2,7040;-0,0645;-0,0253;-0,0474;0,084
2,7110;-0,0682;0,0424;0,0100;0,081
2,7140;-0,0749;0,0193;0,0301;0,083
2,7220;-0,0620;0,0341;0,0394;0,081
2,7240;-0,0430;0,0677;0,0225;0,083
2,7290;-0,0486;0,0426;0,0402;0,076
2,7340;-0,0685;0,0451;0,0341;0,089
2,7400;-0,0420;0,0427;0,0113;0,061
